;company_id;NFS_CODE;NFS_NAME;LT_NNR2;LT_NAME;IL_NAME;IL_NUMBER;IL_DATE;IL_DATE_BEGIN;IL_DATE_END;IL_DATE_NULLIFY;IL_TERM;IL_DUPLICAT_DATE;IL_DUPLICAT_NO;LT_NNR_DUPL;IL_REREG_DATE;IL_REREG_NO;LT_NNR_REREG;IL_SUSPEND_DATE;LT_NNR_SUSPEND;IL_RESUME_DATE;LT_NNR_RESUME;IL_NULLIFY_NO;LT_BOOL;IL_APPOINTMENT;ILD_LRO_DATE;ILD_AOC_NUM;ILD_AOC_DATE;ILD_AOSRS_NUM;ILD_AOSRS_DATE
3586;323; 3.0 ; ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ В ЧАСТИНІ ПРОВЕДЕННЯ КОНКРЕТНИХ ВИДІВ СТРАХУВАННЯ, ВИЗНАЧЕНИХ ЗАКОНОДАВСТВОМ ; ; Недійсна ліцензія ; СТРАХУВАННЯ ЦИВІЛЬНО-ПРАВОВОЇ ВІДПОВІДАЛЬНОСТІ ВЛАСНИКІВ НАЗЕМНИХ ТРАНСПОРТНИХ ЗАСОБІВ ; АВ № 533050 ; ; 28.02.2008 ; 27.02.2011 ; ; ТРИ РОКИ ; ; ; ; 21.04.2010 ; ; ; ; ; ; ; ; Ні ; ; ; ; ; ; 
3587;323; 11.53 ;" ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ; СТРАХОВІ ПОСЛУГИ "; Н/В ; Діюча ліцензія ; СТРАХУВАННЯ ВАНТАЖІВ ТА БАГАЖУ (ВАНТАЖОБАГАЖУ) ; АЕ № 641835 ; 22.04.2015 0:00:00 ; 17.09.2009 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 03.04.2015 ; ; Н/В ; ; ; ; ; ; Ні ; ; ; ; ; ; 
3588;323; 11.53 ;" ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ; СТРАХОВІ ПОСЛУГИ "; Н/В ; Діюча ліцензія ; СТРАХУВАННЯ ФІНАНСОВИХ РИЗИКІВ ; АЕ № 641837 ; 22.04.2015 0:00:00 ; 17.09.2009 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 03.04.2015 ; ; Н/В ; ; ; ; ; ; Ні ; ; ; ; ; ; 
3589;323; 11.53 ;" ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ; СТРАХОВІ ПОСЛУГИ "; Н/В ; Діюча ліцензія ; СТРАХУВАННЯ ВІДПОВІДАЛЬНОСТІ ПЕРЕД ТРЕТІМИ ОСОБАМИ [КРІМ ЦИВІЛЬНОЇ ВІДПОВІДАЛЬНОСТІ ВЛАСНИКІВ НАЗЕМНОГО ТРАНСПОРТУ, ВІДПОВІДАЛЬНОСТІ ВЛАСНИКІВ ПОВІТРЯНОГО ТРАНСПОРТУ, ВІДПОВІДАЛЬНОСТІ ВЛАСНИКІВ ВОДНОГО ТРАНСПОРТУ (ВКЛЮЧАЮЧИ ВІДПОВІДАЛЬНІСТЬ ПЕРЕВІЗНИКА)] ; АЕ № 641838 ; 22.04.2015 0:00:00 ; 17.09.2009 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 03.04.2015 ; ; Н/В ; ; ; ; ; ; Ні ; ; ; ; ; ; 
3590;323; 11.53 ;" ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ; СТРАХОВІ ПОСЛУГИ "; Н/В ; Діюча ліцензія ; СТРАХУВАННЯ ВІД НЕЩАСНИХ ВИПАДКІВ ; АЕ № 641839 ; 22.04.2015 0:00:00 ; 17.09.2009 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 03.04.2015 ; ; Н/В ; ; ; ; ; ; Ні ; ; ; ; ; ; 
3591;323; 11.53 ;" ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ; СТРАХОВІ ПОСЛУГИ "; Н/В ; Діюча ліцензія ; СТРАХУВАННЯ МЕДИЧНИХ ВИТРАТ ; АЕ № 641840 ; 22.04.2015 0:00:00 ; 17.09.2009 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 03.04.2015 ; ; Н/В ; ; ; ; ; ; Ні ; ; ; ; ; ; 
3592;323; 11.53 ;" ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ; СТРАХОВІ ПОСЛУГИ "; Н/В ; Діюча ліцензія ; МЕДИЧНЕ СТРАХУВАННЯ (БЕЗПЕРЕРВНЕ СТРАХУВАННЯ ЗДОРОВ`Я) ; АЕ № 641841 ; 22.04.2015 0:00:00 ; 17.09.2009 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 03.04.2015 ; ; Н/В ; ; ; ; ; ; Ні ; ; ; ; ; ; 
3593;323; 11.53 ;" ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ; СТРАХОВІ ПОСЛУГИ "; Н/В ; Діюча ліцензія ; СТРАХУВАННЯ НАЗЕМНОГО ТРАНСПОРТУ (КРІМ ЗАЛІЗНИЧНОГО) ; АЕ № 641842 ; 22.04.2015 0:00:00 ; 20.08.2009 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 03.04.2015 ; ; Н/В ; ; ; ; ; ; Ні ; ; ; ; ; ; 
3594;323; 11.53 ;" ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ; СТРАХОВІ ПОСЛУГИ "; Н/В ; Діюча ліцензія ; СТРАХУВАННЯ ЦИВІЛЬНОЇ ВІДПОВІДАЛЬНОСТІ ВЛАСНИКІВ НАЗЕМНОГО ТРАНСПОРТУ (ВКЛЮЧАЮЧИ ВІДПОВІДАЛЬНІСТЬ  ПЕРЕВІЗНИКА) ; АЕ № 641843 ; 22.04.2015 0:00:00 ; 17.09.2009 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 03.04.2015 ; ; Н/В ; ; ; ; ; ; Ні ; ; ; ; ; ; 
3595;323; 3.0 ; ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ В ЧАСТИНІ ПРОВЕДЕННЯ КОНКРЕТНИХ ВИДІВ СТРАХУВАННЯ, ВИЗНАЧЕНИХ ЗАКОНОДАВСТВОМ ; Н/В ; АНУЛЮВАННЯ ЛІЦЕНЗІЇ ; СТРАХУВАННЯ ВРОЖАЮ СІЛЬСЬКОГОСПОДАРСЬКИХ КУЛЬТУР І БАГАТОРІЧНИХ НАСАДЖЕНЬ ДЕРЖАВНИМИ СІЛЬСЬКОГОСПОДАРСЬКИМИ ПІДПРИЄМСТВАМИ, ВРОЖАЮ ЗЕРНОВИХ КУЛЬТУР І ЦУКРОВИХ БУРЯКІВ СІЛЬСЬКОГОСПОДАРСЬКИМИ ПІДПРИЄМСТВАМИ ВСІХ ФОРМ ВЛАСНОСТІ ; АВ № 584050 ; ; 30.09.2005 ; ; 23.06.2015 ; БЕЗСТРОКОВИЙ ; ; ; ; 23.06.2015 ; ; Н/В ; ; ; ; ; 1428 ; Ні ; ; ; ; ; ; 
3596;323; 3.0 ; ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ В ЧАСТИНІ ПРОВЕДЕННЯ КОНКРЕТНИХ ВИДІВ СТРАХУВАННЯ, ВИЗНАЧЕНИХ ЗАКОНОДАВСТВОМ ; Н/В ; Діюча ліцензія ; СТРАХУВАННЯ ЦИВІЛЬНОЇ ВІДПОВІДАЛЬНОСТІ СУБ`ЄКТІВ ГОСПОДАРЮВАННЯ ЗА ШКОДУ, ЯКУ МОЖЕ БУТИ ЗАПОДІЯНО ПОЖЕЖАМИ ТА АВАРІЯМИ НА ОБ`ЄКТАХ ПІДВИЩЕНОЇ НЕБЕЗПЕКИ, ВКЛЮЧАЮЧИ ПОЖЕЖОВИБУХОНЕБЕЗПЕЧНІ ОБ`ЄКТИ ТА ОБ`ЄКТИ, ГОСПОДАРСЬКА ДІЯЛЬНІСТЬ НА ЯКИХ МОЖЕ ПРИЗВЕСТИ ДО АВАРІЙ ЕКОЛОГІЧНОГО ТА САНІТАРНО-ЕПІДЕМІОЛОГІЧНОГО ХАРАКТЕРУ ; АЕ № 641850 ; 22.04.2015 0:00:00 ; 06.02.2007 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 03.04.2015 ; ; Н/В ; ; ; ; ; ; Ні ; ; ; ; ; ; 
3597;323; 3.0 ; ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ В ЧАСТИНІ ПРОВЕДЕННЯ КОНКРЕТНИХ ВИДІВ СТРАХУВАННЯ, ВИЗНАЧЕНИХ ЗАКОНОДАВСТВОМ ; Н/В ; Діюча ліцензія ; ОСОБИСТЕ СТРАХУВАННЯ ПРАЦІВНИКІВ ВІДОМЧОЇ (КРІМ ТИХ, ЯКІ ПРАЦЮЮТЬ В УСТАНОВАХ І ОРГАНІЗАЦІЯХ, ЩО ФІНАНСУЮТЬСЯ З ДЕРЖАВНОГО БЮДЖЕТУ УКРАЇНИ) ТА СІЛЬСЬКОЇ ПОЖЕЖНОЇ ОХОРОНИ І ЧЛЕНІВ ДОБРОВІЛЬНИХ ПОЖЕЖНИХ ДРУЖИН (КОМАНД) ; АЕ № 641849 ; 22.04.2015 0:00:00 ; 06.02.2007 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 03.04.2015 ; ; Н/В ; ; ; ; ; ; Ні ; ; ; ; ; ; 
3598;323; 3.0 ; ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ В ЧАСТИНІ ПРОВЕДЕННЯ КОНКРЕТНИХ ВИДІВ СТРАХУВАННЯ, ВИЗНАЧЕНИХ ЗАКОНОДАВСТВОМ ; Н/В ; Діюча ліцензія ; ОСОБИСТЕ СТРАХУВАННЯ ВІД НЕЩАСНИХ ВИПАДКІВ НА ТРАНСПОРТІ ; АЕ № 641848 ; 22.04.2015 0:00:00 ; 20.08.2009 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 03.04.2015 ; ; Н/В ; ; ; ; ; ; Ні ; ; ; ; ; ; 
3599;323; 3.0 ; ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ В ЧАСТИНІ ПРОВЕДЕННЯ КОНКРЕТНИХ ВИДІВ СТРАХУВАННЯ, ВИЗНАЧЕНИХ ЗАКОНОДАВСТВОМ ; Н/В ; Діюча ліцензія ; СТРАХУВАННЯ ВІДПОВІДАЛЬНОСТІ СУБ`ЄКТІВ ПЕРЕВЕЗЕННЯ НЕБЕЗПЕЧНИХ ВАНТАЖІВ НА ВИПАДОК НАСТАННЯ НЕГАТИВНИХ НАСЛІДКІВ ПРИ ПЕРЕВЕЗЕННІ НЕБЕЗПЕЧНИХ ВАНТАЖІВ ; АЕ № 641847 ; 22.04.2015 0:00:00 ; 30.09.2005 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 03.04.2015 ; ; Н/В ; ; ; ; ; ; Ні ; ; ; ; ; ; 
3600;323; 3.0 ; ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ В ЧАСТИНІ ПРОВЕДЕННЯ КОНКРЕТНИХ ВИДІВ СТРАХУВАННЯ, ВИЗНАЧЕНИХ ЗАКОНОДАВСТВОМ ; Н/В ; Діюча ліцензія ; СТРАХУВАННЯ ЦИВІЛЬНОЇ ВІДПОВІДАЛЬНОСТІ ГРОМАДЯН УКРАЇНИ, ЩО МАЮТЬ У ВЛАСНОСТІ ЧИ ІНШОМУ ЗАКОННОМУ ВОЛОДІННІ ЗБРОЮ, ЗА ШКОДУ, ЯКА МОЖЕ БУТИ ЗАПОДІЯНА ТРЕТІЙ ОСОБІ АБО ЇЇ МАЙНУ ВНАСЛІДОК ВОЛОДІННЯ, ЗБЕРІГАННЯ ЧИ ВИКОРИСТАННЯ ЦІЄЇ ЗБРОЇ ; АЕ № 641 ; 22.04.2015 0:00:00 ; 30.09.2005 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 03.04.2015 ; ; Н/В ; ; ; ; ; ; Ні ; ; ; ; ; ; 
3601;323; 11.53 ;" ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ; СТРАХОВІ ПОСЛУГИ "; Н/В ; Діюча ліцензія ; СТРАХУВАННЯ ВІД ВОГНЕВИХ РИЗИКІВ ТА РИЗИКІВ СТИХІЙНИХ ЯВИЩ ; АЕ № 641836 ; 22.04.2015 0:00:00 ; 20.08.2009 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 03.04.2015 ; ; Н/В ; ; ; ; ; ; Ні ; ; ; ; ; ; 
3602;323; 3.0 ; ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ В ЧАСТИНІ ПРОВЕДЕННЯ КОНКРЕТНИХ ВИДІВ СТРАХУВАННЯ, ВИЗНАЧЕНИХ ЗАКОНОДАВСТВОМ ; Н/В ; Діюча ліцензія ; СТРАХУВАННЯ ЦИВІЛЬНО-ПРАВОВОЇ ВІДПОВІДАЛЬНОСТІ ВЛАСНИКІВ НАЗЕМНИХ ТРАНСПОРТНИХ ЗАСОБІВ ; АЕ № 522741 ; 10.03.2015 0:00:00 ; 17.02.2011 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 19.02.2015 ; ; Н/В ; ; ; ; ; ; Ні ; ; ; ; ; ; 
3603;323; 3.0 ; ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ В ЧАСТИНІ ПРОВЕДЕННЯ КОНКРЕТНИХ ВИДІВ СТРАХУВАННЯ, ВИЗНАЧЕНИХ ЗАКОНОДАВСТВОМ ; Н/В ; Діюча ліцензія ; СТРАХУВАННЯ ПРЕДМЕТА ІПОТЕКИ ВІД РИЗИКІВ ВИПАДКОВОГО ЗНИЩЕННЯ, ВИПАДКОВОГО ПОШКОДЖЕННЯ АБО ПСУВАННЯ ; АЕ № 641845 ; 22.04.2015 0:00:00 ; 21.07.2011 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 03.04.2015 ; ; Н/В ; ; ; ; ; ; Ні ; ; ; ; ; ; 
3604;323; 11.53 ;" ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ; СТРАХОВІ ПОСЛУГИ "; Н/В ; Діюча ліцензія ; СТРАХУВАННЯ МАЙНА [КРІМ ЗАЛІЗНИЧНОГО, НАЗЕМНОГО, ПОВІТРЯНОГО, ВОДНОГО ТРАНСПОРТУ (МОРСЬКОГО ВНУТРІШНЬОГО ТА ІНШИХ ВИДІВ ВОДНОГО ТРАНСПОРТУ), ВАНТАЖІВ ТА БАГАЖУ (ВАНТАЖОБАГАЖУ)] ; АЕ № 641844 ; 22.04.2015 0:00:00 ; 20.08.2009 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 03.04.2015 ; ; Н/В ; ; ; ; ; ; Так ; ; ; ; ; ; 
3605;324; 2.5 ; Добровільні види страхування  ; ; Діюча ліцензія ; СТРАХУВАННЯ ЖИТТЯ ; АВ № 499999 ; ; 08.02.2005 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 09.11.2010 ; ; ; ; ; ; ; ; Ні ; ; ; ; ; ; 
3606;325; 2.5 ; Добровільні види страхування  ; ; Діюча ліцензія ;" СТРАХУВАННЯ КРЕДИТІВ (У ТОМУ ЧИСЛІ ВІДПОВІДАЛЬНОСТІ ПОЗИЧАЛЬНИКА ЗА НЕПОГАШЕННЯ КРЕДИТУ); "; АВ № 584580 ; ; 03.10.2006 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 24.06.2011 ; ; ; ; ; ; ; ; Ні ; ; ; ; ; ; 
3607;325; 2.3 ; Обов`язкові види страхування ; ; Діюча ліцензія ; СТРАХУВАННЯ ВІДПОВІДАЛЬНОСТІ СУБ`ЄКТІВ ПЕРЕВЕЗЕННЯ НЕБЕЗПЕЧНИХ ВАНТАЖІВ НА ВИПАДОК НАСТАННЯ НЕГАТИВНИХ НАСЛІДКІВ ПРИ ПЕРЕВЕЗЕННІ НЕБЕЗПЕЧНИХ ВАНТАЖІВ ; АВ № 584570 ; ; 03.10.2006 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 24.06.2011 ; ; ; ; ; ; ; ; Ні ; ; ; ; ; ; 
3608;325; 2.3 ; Обов`язкові види страхування ; ; Діюча ліцензія ; СТРАХУВАННЯ ЦИВІЛЬНОЇ ВІДПОВІДАЛЬНОСТІ ГРОМАДЯН УКРАЇНИ, ЩО МАЮТЬ У ВЛАСНОСТІ ЧИ ІНШОМУ ЗАКОННОМУ ВОЛОДІННІ ЗБРОЮ, ЗА ШКОДУ, ЯКА МОЖЕ БУТИ ЗАПОДІЯНА ТРЕТІЙ ОСОБІ АБО ЇЇ МАЙНУ ВНАСЛІДОК ВОЛОДІННЯ, ЗБЕРІГАННЯ ЧИ ВИКОРИСТАННЯ ЦІЄЇ ЗБРОЇ ; АВ № 584578 ; ; 03.10.2006 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 24.06.2011 ; ; ; ; ; ; ; ; Ні ; ; ; ; ; ; 
3609;325; 2.3 ; Обов`язкові види страхування ; ; Діюча ліцензія ; ОСОБИСТЕ  СТРАХУВАННЯ ВІД НЕЩАСНИХ ВИПАДКІВ НА ТРАНСПОРТІ ; АВ № 584584 ; ; 03.10.2006 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 24.06.2011 ; ; ; ; ; ; ; ; Ні ; ; ; ; ; ; 
3610;325; 2.3 ; Обов`язкові види страхування ; ; Діюча ліцензія ; ОСОБИСТЕ СТРАХУВАННЯ ПРАЦІВНИКІВ ВІДОМЧОЇ (КРІМ ТИХ, ЯКІ ПРАЦЮЮТЬ В УСТАНОВАХ І ОРГАНІЗАЦІЯХ, ЩО ФІНАНСУЮТЬСЯ З ДЕРЖАВНОГО БЮДЖЕТУ УКРАЇНИ) ТА СІЛЬСЬКОЇ ПОЖЕЖНОЇ ОХОРОНИ І ЧЛЕНІВ ДОБРОВІЛЬНИХ ПОЖЕЖНИХ ДРУЖИН (КОМАНД) ; АВ № 584587 ; ; 03.10.2006 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 24.06.2011 ; ; ; ; ; ; ; ; Ні ; ; ; ; ; ; 
3611;325; 2.3 ; Обов`язкові види страхування ; ; Діюча ліцензія ; СТРАХУВАННЯ ЦИВІЛЬНОЇ ВІДПОВІДАЛЬНОСТІ СУБ`ЄКТІВ ГОСПОДАРЮВАННЯ ЗА ШКОДУ, ЯКУ МОЖЕ БУТИ ЗАПОДІЯНО ПОЖЕЖАМИ ТА АВАРІЯМИ НА ОБ`ЄКТАХ ПІДВИЩЕНОЇ НЕБЕЗПЕКИ, ВКЛЮЧАЮЧИ ПОЖЕЖОВИБУХОНЕБЕЗПЕЧНІ  ОБ`ЄКТИ ТА ОБ`ЄКТИ, ГОСПОДАРСЬКА ДІЯЛЬНІСТЬ НА ЯКИХ МОЖЕ ПРИЗВЕ ; АВ № 584589 ; ; 03.10.2006 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 24.06.2011 ; ; ; ; ; ; ; ; Ні ; ; ; ; ; ; 
3612;325; 2.5 ; Добровільні види страхування  ; ; Діюча ліцензія ; СТРАХУВАННЯ ЗДОРОВЯ НА ВИПАДОК ХВОРОБИ ; АВ № 584579 ; ; 03.10.2006 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 24.06.2011 ; ; ; ; ; ; ; ; Ні ; ; ; ; ; ; 
3613;325; 2.5 ; Добровільні види страхування  ; ; Діюча ліцензія ; СТРАХУВАННЯ ВІДПОВІДАЛЬНОСТІ ВЛАСНИКІВ ВОДНОГО ТРАНСПОРТУ (ВКЛЮЧАЮЧИ ВІДПОВІДАЛЬНІСТЬ ПЕРЕВІЗНИКА) ; АВ № 584571 ; ; 03.10.2006 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 24.06.2011 ; ; ; ; ; ; ; ; Ні ; ; ; ; ; ; 
3614;325; 2.5 ; Добровільні види страхування  ; ; Діюча ліцензія ; СТРАХУВАННЯ ЦИВІЛЬНОЇ ВІДПОВІДАЛЬНОСТІ ВЛАСНИКІВ НАЗЕМНОГО ТРАНСПОРТУ (ВКЛЮЧАЮЧИ ВІДПОВІДАЛЬНІСТЬ ПЕРЕВІЗНИКА) ; АВ № 584592 ; ; 03.10.2006 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 24.06.2011 ; ; ; ; ; ; ; ; Ні ; ; ; ; ; ; 
3615;325; 2.5 ; Добровільні види страхування  ; ; Діюча ліцензія ; СТРАХУВАННЯ МАЙНА [КРІМ ЗАЛІЗНИЧНОГО, НАЗЕМНОГО, ПОВІТРЯНОГО, ВОДНОГО ТРАНСПОРТУ (МОРСЬКОГО ВНУТРІШНЬОГО ТА ІНШИХ ВИДІВ ВОДНОГО ТРАНСПОРТУ), ВАНТАЖІВ ТА БАГАЖУ (ВАНТАЖОБАГАЖУ)] ; АВ № 584581 ; ; 03.10.2006 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 24.06.2011 ; ; ; ; ; ; ; ; Ні ; ; ; ; ; ; 
3616;325; 2.5 ; Добровільні види страхування  ; ; Діюча ліцензія ; СТРАХУВАННЯ ВІД ВОГНЕВИХ РИЗИКІВ ТА РИЗИКІВ СТИХІЙНИХ ЯВИЩ ; АВ № 584574 ; ; 03.10.2006 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 24.06.2011 ; ; ; ; ; ; ; ; Ні ; ; ; ; ; ; 
3617;325; 2.5 ; Добровільні види страхування  ; ; Діюча ліцензія ; СТРАХУВАННЯ ВАНТАЖІВ ТА БАГАЖУ (ВАНТАЖОБАГАЖУ) ; АВ № 584569 ; ; 03.10.2006 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 24.06.2011 ; ; ; ; ; ; ; ; Ні ; ; ; ; ; ; 
3618;325; 2.5 ; Добровільні види страхування  ; ; Діюча ліцензія ; СТРАХУВАННЯ НАЗЕМНОГО ТРАНСПОРТУ (КРІМ ЗАЛІЗНИЧНОГО) ; АВ № 584582 ; ; 03.10.2006 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 24.06.2011 ; ; ; ; ; ; ; ; Ні ; ; ; ; ; ; 
3619;325; 2.5 ; Добровільні види страхування  ; ; Діюча ліцензія ; СТРАХУВАННЯ ВІД НЕЩАСНИХ ВИПАДКІВ ; АВ № 584583 ; ; 03.10.2006 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 24.06.2011 ; ; ; ; ; ; ; ; Ні ; ; ; ; ; ; 
3620;325; 2.5 ; Добровільні види страхування  ; ; Діюча ліцензія ;" СТРАХУВАННЯ ВОДНОГО ТРАНСПОРТУ (МОРСЬКОГО  ВНУТРІШНЬОГО ТА ІНШИХ ВИДІВ ВОДНОГО ТРАНСПОРТУ); "; АВ № 584575 ; ; 03.10.2006 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 24.06.2011 ; ; ; ; ; ; ; ; Ні ; ; ; ; ; ; 
3621;325; 2.5 ; Добровільні види страхування  ; ; Діюча ліцензія ; СТРАХУВАННЯ ВІДПОВІДАЛЬНОСТІ ПЕРЕД ТРЕТІМИ ОСОБАМИ [КРІМ ЦИВІЛЬНОЇ ВІДПОВІДАЛЬНОСТІ ВЛАСНИКІВ НАЗЕМНОГО ТРАНСПОРТУ, ВІДПОВІДАЛЬНОСТІ ВЛАСНИКІВ ПОВІТРЯНОГО ТРАНСПОРТУ, ВІДПОВІДАЛЬНОСТІ ВЛАСНИКІВ ВОДНОГО ТРАНСПОРТУ (ВКЛЮЧАЮЧИ ВІДПОВІДАЛЬНІСТЬ ПЕРЕВІЗНИ ; АВ № 584585 ; ; 03.10.2006 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 24.06.2011 ; ; ; ; ; ; ; ; Ні ; ; ; ; ; ; 
3622;325; 2.5 ; Добровільні види страхування  ; ; Діюча ліцензія ; СТРАХУВАННЯ ВИДАНИХ ГАРАНТІЙ (ПОРУК) ТА ПРИЙНЯТИХ ГАРАНТІЙ ; АВ № 584576 ; ; 03.10.2006 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 24.06.2011 ; ; ; ; ; ; ; ; Ні ; ; ; ; ; ; 
3623;325; 2.5 ; Добровільні види страхування  ; ; Діюча ліцензія ; СТРАХУВАННЯ ЗАЛІЗНИЧНОГО ТРАНСПОРТУ ; АВ № 584577 ; ; 03.10.2006 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 24.06.2011 ; ; ; ; ; ; ; ; Ні ; ; ; ; ; ; 
3624;325; 2.5 ; Добровільні види страхування  ; ; Діюча ліцензія ; СТРАХУВАННЯ ПОВІТРЯНОГО ТРАНСПОРТУ ; АВ № 584586 ; ; 03.10.2006 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 24.06.2011 ; ; ; ; ; ; ; ; Ні ; ; ; ; ; ; 
3625;325; 2.5 ; Добровільні види страхування  ; ; Діюча ліцензія ; СТРАХУВАННЯ ВІДПОВІДАЛЬНОСТІ ВЛАСНИКІВ ПОВІТРЯНОГО ТРАНСПОРТУ (ВКЛЮЧАЮЧИ ВІДПОВІДАЛЬНІСТЬ ПЕРЕВІЗНИКА) ; АВ № 584572 ; ; 03.10.2006 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 24.06.2011 ; ; ; ; ; ; ; ; Ні ; ; ; ; ; ; 
3626;325; 2.5 ; Добровільні види страхування  ; ; Діюча ліцензія ; СТРАХУВАННЯ ФІНАНСОВИХ РИЗИКІВ ; АВ № 584588 ; ; 03.10.2006 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 24.06.2011 ; ; ; ; ; ; ; ; Ні ; ; ; ; ; ; 
3627;325; 3.0 ; ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ В ЧАСТИНІ ПРОВЕДЕННЯ КОНКРЕТНИХ ВИДІВ СТРАХУВАННЯ, ВИЗНАЧЕНИХ ЗАКОНОДАВСТВОМ ; Н/В ; Діюча ліцензія ; страхування цивільно-правової відповідальності приватного нотаріуса ; - ; 11.10.2016 0:00:00 ; 11.10.2016 ; ; ; безстроковий ; ; ; ; ; ; Н/В ; ; ; ; ; ; Ні ; Голова Нацкомфінпослуг ; ; ; ; ; 
3628;325; 11.53 ;" ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ; СТРАХОВІ ПОСЛУГИ "; Н/В ; Діюча ліцензія ; страхування медичних витрат ; - ; 11.10.2016 0:00:00 ; 11.10.2016 ; ; ; безстроковий ; ; ; ; ; ; Н/В ; ; ; ; ; ; Так ; Голова Нацкомфінпослуг ; ; ; ; ; 
3629;325; 11.53 ;" ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ; СТРАХОВІ ПОСЛУГИ "; Н/В ; Діюча ліцензія ; медичне страхування (безперервне страхування здоров'я) ; ----------- ; ; 28.09.2017 ; ; ; безстроковий ; ; ; ; ; ; Н/В ; ; ; ; ; ; Так ; ---------- ; ; ; ; ; 
3630;325; 11.53 ;" ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ; СТРАХОВІ ПОСЛУГИ "; Н/В ; Діюча ліцензія ; авіаційне страхування цивільної авіації ; ----------- ; ; 28.09.2017 ; ; ; безстроковий ; ; ; ; ; ; Н/В ; ; ; ; ; ; Ні ; ---------- ; ; ; ; ; 
3631;325; 11.53 ;" ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ; СТРАХОВІ ПОСЛУГИ "; Н/В ; Діюча ліцензія ; страхування предмета іпотеки від ризиків випадкового знищення, випадкового пошкодження або псування ; --------- ; ; 28.09.2017 ; ; ; безстроковий ; ; ; ; ; ; Н/В ; ; ; ; ; ; Ні ; --------- ; ; ; ; ; 
